"adap-org/9802003","Kunihiko Kaneko","Kunihiko Kaneko","Diversity, Stability, Recursivity, and Rule Generation in Biological
  System: Intra-inter Dynamics Approach","19 pages, Int.J. Mod. Phes. B (in press)",,"10.1142/S0217979298000223",,"adap-org nlin.AO q-bio",,"  Basic problems for the construction of a scenario for the Life are discussed.
To study the problems in terms of dynamical systems theory, a scheme of
intra-inter dynamics is presented. It consists of internal dynamics of a unit,
interaction among the units, and the dynamics to change the dynamics itself,
for example by replication (and death) of units according to their internal
states. Applying the dynamics to cell differentiation, isologous
diversification theory is proposed. According to it, orbital instability leads
to diversified cell behaviors first. At the next stage, several cell types are
formed, first triggered by clustering of oscillations, and then as attracting
states of internal dynamics stabilized by the cell-to-cell interaction. At the
third stage, the differentiation is determined as a recursive state by cell
division. At the last stage, hierarchical differentiation proceeds, with the
emergence of stochastic rule for the differentiation to sub-groups, where
regulation of the probability for the differentiation provides the diversity
and stability of cell society. Relevance of the theory to cell biology is
discussed.
","[{""version"":""v1"",""created"":""Fri, 20 Feb 1998 01:38:22 GMT""}]","2015-06-24"
"hep-th/9802135","Wellington da Cruz","Wellington da Cruz","Hausdorff dimension, fractional spin particles and Chern-Simons
  effective potential","latex, 4 pages",,,"UEL-DF/W-03/97","hep-th hep-ph",,"  We obtain for any spin, $s$, the Hausdorff dimension, $h_{i}$, for fractional
spin particles and we discuss the connection between this number, $h_{i}$, and
the Chern-Simons potential. We also define the topological invariants, $W_s$,
in terms of the statistics of these particles.
","[{""version"":""v1"",""created"":""Thu, 19 Feb 1998 17:40:29 GMT""}]","2007-05-23"
"hep-th/9802136",,"V. P. Gusynin, V. A. Miransky and A. V. Shpagin","Effective Action and Conformal Phase Transition in Three-Dimensional QED","17 pages, RevTex file, no figures. The discussion of the effective
  action is extended","Phys.Rev. D58 (1998) 085023","10.1103/PhysRevD.58.085023",,"hep-th cond-mat hep-lat hep-ph",,"  The effective action for local composite operators in $QED_3$ is considered.
The effective potential is calculated in leading order in $1/N_f$ ($N_f$ is the
number of fermion flavors) and used to describe the features of the phase
transition at $N_f=N_{\rm cr}$, $3<N_{\rm cr}<5$. It is shown that this
continuous phase transition satisfies the criteria of the conformal phase
transition, considered recently in the literature. In particular, there is an
abrupt change of the spectrum of light excitations at the critical point,
although the phase transition is continuous, and the structure of the equation
for the divergence of the dilatation current is essentially different in the
symmetric and nonsymmetric phases. The connection of this dynamics with the
dynamics in $QCD_4$ is briefly discussed.
","[{""version"":""v1"",""created"":""Thu, 19 Feb 1998 20:46:15 GMT""},{""version"":""v2"",""created"":""Tue, 24 Feb 1998 07:41:14 GMT""},{""version"":""v3"",""created"":""Fri, 23 Oct 1998 14:43:05 GMT""}]","2009-10-31"
"hep-th/9802137",,"M. Haskins and J.M. Speight","Breathers in the weakly coupled topological discrete sine-Gordon system","19 pages, 4 figures. Section 4 (numerical analysis) completely
  rewritten","Nonlinearity 11 (1998) 1651-1671","10.1088/0951-7715/11/6/013",,"hep-th",,"  Existence of breather (spatially localized, time periodic, oscillatory)
solutions of the topological discrete sine-Gordon (TDSG) system, in the regime
of weak coupling, is proved. The novelty of this result is that, unlike the
systems previously considered in studies of discrete breathers, the TDSG system
does not decouple into independent oscillator units in the weak coupling limit.
The results of a systematic numerical study of these breathers are presented,
including breather initial profiles and a portrait of their domain of existence
in the frequency-coupling parameter space. It is found that the breathers are
uniformly qualitatively different from those found in conventional spatially
discrete systems.
","[{""version"":""v1"",""created"":""Thu, 19 Feb 1998 23:09:38 GMT""},{""version"":""v2"",""created"":""Mon, 6 Jul 1998 18:47:41 GMT""}]","2009-10-31"
"hep-th/9802138",,"Y. Tanii","Introduction to Supergravities in Diverse Dimensions","43 pages, LaTeX",,,"STUPP-98-146","hep-th",,"  Supergravities in four and higher dimensions are reviewed. We discuss the
action and its local symmetries of N=1 supergravity in four dimensions,
possible types of spinors in various dimensions, field contents of supergravity
multiplets, non-compact bosonic symmetries, non-linear sigma models, duality
symmetries of antisymmetric tensor fields and super p-branes. (An expanded
version of a review talk at YITP workshop on Supersymmetry, 27 - 30 March,
1996)
","[{""version"":""v1"",""created"":""Fri, 20 Feb 1998 02:55:48 GMT""}]","2007-05-23"
"hep-th/9802139","Shin'ichi Nojiri","S. James Gates, Jr., Tomoko Kadoyoshi, Shin'ichi Nojiri and Sergei D.
  Odintsov","Quantum cosmology in the models of 2d and 4d dilatonic supergravity with
  WZ matter","LaTeX file of the text (36 pages) and 3 ps files of 14 figures, few
  misprints are corrected and references added","Phys.Rev.D58:084026,1998","10.1103/PhysRevD.58.084026","OCHA-PP-114, NDA-FP-45","hep-th",,"  We consider N=1 two-dimensional (2d) dilatonic supergravity (SG), 2d
dilatonic SG obtained by dimensional reduction from N=1 four-dimensional (4d)
SG, N=2 2d dilatonic SG and string-inspired 4d dilatonic SG. For all the
theories, the corresponding action on a bosonic background is constructed and
the interaction with $N$ (dilatonic) Wess-Zumino (WZ) multiplets is presented.
Working in the large-N approximation, it is enough to consider the trace
anomaly induced effective action due to dilaton-coupled conformal matter as a
quantum correction (for 2d models s-waves approximation is additionally used).
The equations of motion for all such models with quantum corrections are
written in a form convenient for numerical analysis. Their solutions are
numerically investigated for 2d and 4d Friedmann-Robertson-Walker (FRW) or 4d
Kantowski-Sacks Universes with a time-dependent dilaton via exponential dilaton
coupling. The evolution of the corresponding quantum cosmological models is
given for different choices of initial conditions and theory parameters. In
most cases we find quantum singular Universes. Nevertheless, there are examples
of Universe non-singular at early times. Hence, it looks unlikely that quantum
matter back reaction on dilatonic background (at least in large $N$
approximation) may really help to solve the singularity problem.
","[{""version"":""v1"",""created"":""Fri, 20 Feb 1998 04:32:21 GMT""},{""version"":""v2"",""created"":""Sat, 6 Jun 1998 17:14:54 GMT""}]","2012-08-27"
"hep-th/9802140","Ingo Gaida","Ingo Gaida (DAMTP, University of Cambridge)","N = 2 Supersymmetric Quantum Black Holes in Five Dimensional Heterotic
  String Vacua","11 pages, standard latex","Phys.Lett. B429 (1998) 297-303","10.1016/S0370-2693(98)00446-8","DAMTP-98-11","hep-th",,"  Exact black hole solutions of the five dimensional heterotic $S$-$T$-$U$
model including all perturbative quantum corrections and preserving $1/2$ of
$N=2$ supersymmetry are studied. It is shown that the quantum corrections yield
a bound on electric charges and harmonic functions of the solutions.
","[{""version"":""v1"",""created"":""Fri, 20 Feb 1998 10:28:56 GMT""}]","2009-10-31"
"hep-th/9802141","Michel Rausch","M. Rausch de Traubenberg","Clifford Algebras, Supersymmetry and $Z_n-$symmetries: Applications in
  Field Theory","LaTex, fancyheadings.sty, epsfig.sty, floatfig.sty, 106 pages, 2
  figures, Habilitation Thesis (in French)",,,"LPT Strasbourg 97-02","hep-th",,"  After a short introduction on Clifford algebras of polynomials, we give a
general method of constructing a matrix representation. This process of
linearization leads naturally to two fundamental structures: the generalized
Clifford algebra (GCA) and the generalized Grassmann algebra (GGA) which are
studied. Then, it is proved that if we equip the GGA with a differential
structure, we obtain the $q-$deformed Heisenberg algebra or the
$q-$oscillators. Finally, it is shown that the $q-$deformed Heisenberg algebra
is the basic tool to define an adapted superspace leading to the extension of
supersymmetry called fractional supersymmetry of order $F$ (FSUSY), $F=2$
corresponding to the usual supersymmetry. Local FSUSY in one dimension is then
contructed in the world-line formalism, and an extension of the Dirac equation
is obtained. In two dimensions, it turns out that FSUSY is a conformal field
theory and in addition to the stress energy tensor, a supercurrent of conformal
weight $1+1/F$, which generates a symmetry between the primary fields of
conformal weight $(0,1, \cdots, 1-1/F$), is obtained. The algebra is explicitly
constructed. We also show that in $1+2$ dimensions FSUSY is a non-trivial
extension of the Poincar\'e algebra which generates a symmetry among fractional
spin states or anyons. Unitarity of the representation is checked. Finally, we
prove that, independently of the dimension, a natural classification emerges
according to the decomposition of $F$ as a product of prime numbers and that
FSUSY is a symmetry which closes non-linearly, and is sustained by mathematical
structures that go beyond Lie or super-Lie algebras.
","[{""version"":""v1"",""created"":""Fri, 20 Feb 1998 10:35:31 GMT""}]","2007-05-23"
"hep-th/9802142","francois Englert","R. Brout, F. Englert","Spontaneous Symmetry Breaking in Gauge Theories: a Historical Survey","9 pages, LaTeX, 3 figures, reference added. Talks presented at the
  award ceremony of the 1997 High Energy and Particle Physics Prize of the
  European Physical Society (Jerusalem, 24 August 1997)",,,"ULB-TH 98/03","hep-th",,"  The personal and scientific history of the discovery of spontaneous symmetry
breaking in gauge theories is outlined and its scientific content is reviewed
","[{""version"":""v1"",""created"":""Fri, 20 Feb 1998 13:04:59 GMT""},{""version"":""v2"",""created"":""Mon, 18 May 1998 12:47:47 GMT""}]","2007-05-23"
"hep-th/9802143","Abha Sood","Burkhard Kleihaus, Jutta Kunz, Abha Sood, Marion Wirschins (Oldenburg
  U.)","Sequences of globally regular and black hole solutions in SU(4)
  Einstein-Yang-Mills theory","40 pages, 5 tables, 19 Postscript figures, use revtex.sty","Phys.Rev.D58:084006,1998","10.1103/PhysRevD.58.084006",,"hep-th gr-qc",,"  SU(4) Einstein-Yang-Mills theory possesses sequences of static spherically
symmetric globally regular and black hole solutions. Considering solutions with
a purely magnetic gauge field, based on the 4-dimensional embedding of $su(2)$
in $su(4)$, these solutions are labelled by the node numbers $(n_1,n_2,n_3)$ of
the three gauge field functions $u_1$, $u_2$ and $u_3$. We classify the various
types of solutions in sequences and determine their limiting solutions. The
limiting solutions of the sequences of neutral solutions carry charge, and the
limiting solutions of the sequences of charged solutions carry higher charge.
For sequences of black hole solutions with node structure $(n,j,n)$ and
$(n,n,n)$, several distinct branches of solutions exist up to critical values
of the horizon radius. We determine the critical behaviour for these sequences
of solutions. We also consider SU(4) Einstein-Yang-Mills-dilaton theory and
show that these sequences of solutions are analogous in most respects to the
corresponding SU(4) Einstein-Yang-Mills sequences of solutions.
","[{""version"":""v1"",""created"":""Fri, 20 Feb 1998 13:07:40 GMT""}]","2010-11-19"
"math/9802093","Michael Shapiro","B. Shapiro, M. Shapiro, A. Vainshtein","Skew-symmetric Vanishing Lattices and Intersections of Schubert Cells","24 pages, 7 figures, AMSTeX, submitted to IMRN",,,"TRITA-MAT-1998-MA-05 (FEB 1998)","math.AG math.CO",,"  We prove that the number of connected components in the intersection of two
open opposite Schubert cells in the variety of complete real n-dimensional
flags equals 3*2^{n-1} for n>5.
","[{""version"":""v1"",""created"":""Thu, 19 Feb 1998 19:10:53 GMT""}]","2007-05-23"
"math/9802094","Vladimir Shpilrain","Vladimir Shpilrain","Automorphisms of one-relator groups","LaTex file, 8 pages",,"10.1017/S0305004198003478","MAGNUS preprint #97-12-23A","math.GR",,"  It is a well-known fact that every group $G$ has a presentation of the form
$G = F/R$, where $F$ is a free group and $R$ the kernel of the natural
epimorphism from $F$ onto $G$. Driven by the desire to obtain a similar
presentation of the group of automorphisms $Aut(G)$, we can consider the
subgroup $Stab(R) \subseteq Aut(F)$ of those automorphisms of $F$ that
stabilize $R$, and try to figure out if the natural homomorphism $Stab(R) \to
Aut(G)$ is onto, and if it is, to determine its kernel. Both parts of this task
are usually quite hard. The former part received considerable attention in the
past, whereas the latter, more difficult, part (determining the kernel) seemed
unapproachable. Here we approach this problem for a class of one-relator groups
with a special kind of small cancellation condition. Then, we address a
somewhat easier case of 2-generator (not necessarily one-relator) groups, and
determine the kernel of the above mentioned homomorphism for a rather general
class of those groups.
","[{""version"":""v1"",""created"":""Thu, 19 Feb 1998 22:59:53 GMT""}]","2009-10-31"
"math/9802095","Jose Burillo","Jose Burillo","Quasi-isometrically embedded subgroups of Thompson's group F","AMS-Tex file, 8 pages",,,"MAGNUS preprint #98-01-09A","math.GR",,"  The goal of this paper is to construct quasi-isometrically embedded subgroups
of Thompson's group $F$ which are isomorphic to $\fz^n$ for all $n$. A result
estimating the norm of an element of Thompson's group is found. As a corollary,
Thompson's group is seen to be an example of a finitely presented group which
has an infinite-dimensional asymptotic cone.
","[{""version"":""v1"",""created"":""Thu, 19 Feb 1998 23:14:54 GMT""}]","2007-05-23"
"math/9802096","Maxim Vybornov","Maxim Vybornov (Yale University)","Constructible sheaves on simplicial complexes and Koszul duality","9 pages, AMS-Tex, no figures",,,,"math.AG math.AT",,"  We obtain a linear algebra data presentation of the category of constructible
with respect to perverse triangulation sheaves on a finite simplicial complex.
We also establish Koszul duality between the above mentioned category and the
category of perverse sheaves constructible with respect to the triangulation
","[{""version"":""v1"",""created"":""Thu, 19 Feb 1998 23:51:50 GMT""}]","2007-05-23"
"math/9802097","Burt Totaro","Burt Totaro","The Chow ring of a classifying space","34 pages, latex2e, to be published in Proc. Symp. Pure Math.
  (K-Theory, 1997) Apply ""gunzip"" and then ""tar -xvf"" to the file",,,,"math.AG",,"  We define the Chow ring of the classifying space of a linear algebraic group.
In all the examples where we can compute it, such as the symmetric groups and
the orthogonal groups, it is isomorphic to a natural quotient of the complex
cobordism ring of the classifying space, a topological invariant. We apply this
to get torsion information on the Chow groups of varieties defined as quotients
by finite groups. This generalizes Atiyah and Hirzebruch's use of such
varieties to give counterexamples to the Hodge conjecture with integer
coefficients.
","[{""version"":""v1"",""created"":""Fri, 20 Feb 1998 00:33:33 GMT""}]","2007-05-23"
"math/9802098","Adrian Langer","Adrian Langer (Warsaw University)","A note on k-jet ampleness on surfaces","11 pages in AMS-TeX",,,,"math.AG",,"  We prove Reider type criterions for k-jet spannedness and k-jet ampleness of
adjoint bundles for surfaces with at most rational singularities. Moreover, we
prove that on smooth surfaces [n(n+4)/4]-very ampleness implies n-jet
ampleness.
","[{""version"":""v1"",""created"":""Fri, 20 Feb 1998 10:38:45 GMT""}]","2007-05-23"
"math/9802099","Adrian Langer","Adrian Langer","Pluricanonical systems on surfaces with small K^2","10 pages in AMS-TeX",,,,"math.AG",,"  We prove that the bicanonical system on a surface of general type with K^2=4
has no base components and describe clusters contracted by 4K_X for a numerical
Godeaux surface and 3K_X for a numerical Campedelli surface.
","[{""version"":""v1"",""created"":""Fri, 20 Feb 1998 10:39:02 GMT""}]","2007-05-23"
"math/9802100","Ulrich Bunke","Ulrich Bunke","Higher analytic torsion of sphere bundles and continuous cohomology of
  $Diff(S^{2n-1})$","10 pages",,,,"math.DG",,"  Using the higher analytic torsion form of Bismut and Lott we construct a
characteristic class for smooth sphere bundles. We calculate this class in the
case where the sphere bundle comes from a complex vector bundle. Related to
these characteristic classes we define nontrivial continuous group cohomology
classes of the diffeomorphism group of odd dimensional spheres.
","[{""version"":""v1"",""created"":""Fri, 20 Feb 1998 14:18:50 GMT""}]","2007-05-23"
"nucl-th/9802059","Nimai C. Mukhopadhyay","S. K. Singh (U. Valencia), Nimai C. Mukhopadhyay (RPI) and E. Oset (U.
  Valencia)","Inclusive Neutrino Scattering in C-12: Implications for nu_mu to nu_e
  Oscillations","11 pages, Latex. Submitted to Phys. Rev. C","Phys.Rev.C57:2687-2692,1998","10.1103/PhysRevC.57.2687","RPI-98-N115, FTUV/98/19, IFIC/98/19","nucl-th",,"  We study inclusive nu_e and nu_mu cross sections in C-12 in a theory that
takes into account significant nuclear renormalization of strengths. Our
calculation is in excellent agreement with the measured inclusive muon capture
rate and the flux-averaged nu_e cross section, but overestimates the
flux-averaged nu_mu inclusive cross section. These reactions are of crucial
relevance to the issue of possible nu_mu to nu_e oscillations.We also calculate
the flux-averaged cross sections in C-13 and Al-27, which are found to be
consistent with the available experimental result.
","[{""version"":""v1"",""created"":""Thu, 19 Feb 1998 22:10:49 GMT""}]","2016-09-08"
"nucl-th/9802060","Nimai C. Mukhopadhyay","Nimai C. Mukhopadhyay (RPI), H. C. Chiang (U. Valencia), S. K. Singh
  (U. Valencia) and E. Oset (U. Valencia)","Inclusive Muon Capture in Light Nuclei","11 pages, Latex, no figures. Submitted to Phys.Lett.B","Phys.Lett. B434 (1998) 7-13","10.1016/S0370-2693(98)00790-4","RPI-98-N116, FTUV/98/20, IFIC/98/20","nucl-th",,"  We study total muon capture rates in light nuclei, taking into account
renormalizations of the nuclear vector and axial vector strengths. We estimate
the influence in the results of uncertainties of the spin-isospin interaction
parameter and nuclear densities. A few of these reactions are theoretical
benchmarks for physics involving searches for neutrino oscillations. New
experiments in muon capture in several targets are suggested, in the light of
some discrepancies with theory, crudeness of some experimental results and
relevance to neutrino physics.
","[{""version"":""v1"",""created"":""Thu, 19 Feb 1998 22:34:55 GMT""}]","2009-10-31"
"nucl-th/9802061","Lisa Kurth Kerr","B. C. Clark, R. J. Furnstahl, L. Kurth Kerr, John Rusnak, S. Hama","Pion-Nucleus Scattering at Medium Energies with Densities from Chiral
  Effective Field Theories","9 pages","Phys.Lett. B427 (1998) 231-234; Erratum-ibid. B486 (2000) 272","10.1016/S0370-2693(00)00785-1",,"nucl-th",,"  Recently developed chiral effective field theory models provide excellent
descriptions of the bulk characteristics of finite nuclei, but have not been
tested with other observables. In this work, densities from both relativistic
point-coupling models and mean-field meson models are used in the analysis of
meson-nucleus scattering at medium energies. Elastic scattering observables for
790
  MeV/$c$ $\pi^{\pm}$ on $^{208}$Pb are calculated in a relativistic impulse
approximation, using the Kemmer-Duffin-Petiau formalism to calculate the
$\pi^{\pm}$ nucleus optical potential.
","[{""version"":""v1"",""created"":""Fri, 20 Feb 1998 02:26:19 GMT""}]","2016-09-08"
"nucl-th/9802062","Hartmuth Arenhoevel","H. Arenhoevel (Mainz, Germany)","Electroweak Processes in Few-Nucleon Systems","56 pages latex including 42 postscript figures, Lectures held at the
  Int. Workshop on Few-Body Problems in Nuclear Physics and Related Fields,
  ECT$^\ast$, Trento, Italy, September 8-27, 1997","Few Body Syst. 26 (1999) 43-98","10.1007/s006010050105","MKPH-T-98-3","nucl-th",,"  After a brief introduction into the basic ingredients of electroweak theory
as a spontaneously broken local, non-Abelian gauge symmetry, the general
properties of the electromagnetic current and two-photon operators are
discussed. The specific forms of vector and axial one-nucleon currents are
given, together with lowest order $\pi$ meson exchange and isobar currents as
well as meson production currents. A brief overview is given on the most
important one- and two-boson processes. Electron scattering in the one-boson-
approximation is then considered in greater detail. Formal expressions of the
cross section for inclusive and exclusive processes are given, including parity
violating contributions from $\gamma$-$Z$ interference as well as from parity
violating components in the hadronic wave function. Specific electromagnetic
reactions on the deuteron are then discussed with respect to the influence of
meson exchange currents, isobar configurations in the deuteron groundstate,
relativistic contributions and the role of $\pi$-meson retardation.
Furthermore, recent results on coherent and incoherent $\pi$- and
$\eta$-photoproduction are presented as well as a discussion of the
Gerasimov-Drell-Hearn sum rule and the effect of a parity violating deuteron
component on inclusive electron scattering off the deuteron for quasifree
kinematics. The review closes with a summary and a brief outlook.
","[{""version"":""v1"",""created"":""Fri, 20 Feb 1998 11:35:58 GMT""}]","2009-10-31"
"nucl-th/9802063","Lothar Tiator","J. Denschlag (Universitaet Innsbruck), L. Tiator and D. Drechsel
  (Universitaet Mainz)","Analysis of eta production using a generalized Lee model","17 pages LATEX including 13 Figurs, submitted to Z. Phys. A","Eur.Phys.J. A3 (1998) 171-181","10.1007/s100500050164","MKPH-T-98-2","nucl-th",,"  We have investigated the processes N($\pi$, $\pi$)N and N($\pi$, $\eta$)N
close to eta threshold using a simple, nonrelativistic Lee model which has the
advantage of being analytically solvable. It is then possible to study the
Riemann sheets of the S-matrix and the behavior of its resonance poles
especially close to threshold. A theoretical simulation of the experimental
cusp effect at eta threshold leads to a characteristic distribution of poles on
the Riemann sheets. We find a pole located in the $4^{th}$ Riemann sheet that
up to now has not been discussed. It belongs to the cusp peak at eta threshold.
In addition we obtain the surprising result using the Lee model that the
resonance $S_{11}(1535)$ does not play a large role. The main features of the
experimental data can be reproduced without explicitly introducing this
resonance. Furthermore, we have also studied the reactions N($\gamma$, $\pi$)N
and N($\gamma$, $\eta$)N and find reasonable agreement between the data and
both models with and without the $S_{11}(1535)$ resonance.
","[{""version"":""v1"",""created"":""Fri, 20 Feb 1998 10:57:09 GMT""}]","2009-10-31"
"nucl-th/9802064","Lothar Tiator","L. Tiator, G. Knoechlein (Universitaet Mainz) and C. Bennhold (The
  George Washington University)","Eta photoproduction","9 pages LATEX including 5 Figurs, Proc. of the GW/TJNAF Workshop on
  N* Physics, 1997, to be published in pi-N Newsletters","PiN Newslett.14:70-78,1998",,"MKPH-T-98-4","nucl-th",,"  We present a combined analysis of the new eta photoproduction data for total
and differential cross sections, target asymmetry and photon asymmetry. Using
basic assumptions, this allows a model-independent extraction of the $E_{2-}$
and $M_{2-}$ multipoles as well as resonance parameters of the $D_{13}(1520)$
state. At higher energy, we show that the photon asymmetry is extremely
sensitive to small multipoles that are excited by photons in the helicity 3/2
state. These could be, e.g., the $F_{15}(1680)$, the $F_{17}(1990)$, or the
$G_{17}(2190)$ resonances.
","[{""version"":""v1"",""created"":""Fri, 20 Feb 1998 10:48:56 GMT""}]","2011-04-15"
"physics/9802039","Valeri Dvoeglazov","Valeri V. Dvoeglazov (EFUAZ)","Historical Note on the Relativistic Theories of Electromagnetism","PDF file, 20pp","Apeiron 5 (1998) 69-88",,"EFUAZ FT-96-32-VER1","physics.hist-ph",,"  Quantum electrodynamics is the well-accepted theory. However, we feel it is
useful to look at formalisms that provide alternative ways to describe light,
because in the recent years the development of quantum field theories based
primarily on the gauge principle has encountered considerable difficulties.
There is a wide variety of generalized theories and they are characterized
mainly by the introduction of additional parameters and/or longitudinal modes
of electromagnetism. The Majorana-Oppenheimer form of electrodynamics, the
Sachs' theory of Elementary Matter, the analysis of the action-at-a-distance
concept, presented recently by Chubykalo and Smirnov-Rueda, and the analysis of
the claimed `longitudinality' of the antisymmetric tensor field after
quantization are reviewed in this essay. We also list recent advances in the
Weinberg 2(2J+1) formalism (which is built on First Principles) and in the
Majorana theory of neutral particles. These may serve as starting points for
constructing a quantum theory of light.
","[{""version"":""v1"",""created"":""Thu, 19 Feb 1998 22:54:38 GMT""}]","2007-05-23"
"quant-ph/9802051","M. Czachor","Marek Czachor","Notes on nonlinear quantum algorithms","one 1/4 changed to 1/2, conclusions unchanged","Acta Phys.Slov. 48 (1998) 157",,,"quant-ph",,"  Recenty Abrams and Lloyd have proposed a fast algorithm that is based on a
nonlinear evolution of a state of a quantum computer. They have explicitly used
the fact that nonlinear evolutions in Hilbert spaces do not conserve scalar
products of states, and applied a description of separated systems taken from
Weinberg's nonlinear quantum mechanics. On the other hand it is known that
violation of orthogonality combined with the Weinberg-type description
generates unphysical, arbitrarily fast influences between noninteracting
systems. It was not therefore clear whether the algorithm is fast because
arbitrarily fast unphysical effects are involved. In these notes I show that
this is not the case. I analyze both algorithms proposed by Abrams and Lloyd on
concrete, simple models of nonlinear evolution. The description I choose is
known to be free of the unphysical influences (therefore it is not the Weinberg
one). I show, in particular, that the correct local formalism allows even to
simplify the algorithm.
","[{""version"":""v1"",""created"":""Thu, 19 Feb 1998 19:40:10 GMT""},{""version"":""v2"",""created"":""Mon, 23 Feb 1998 17:49:25 GMT""}]","2007-05-23"
"quant-ph/9802053","Robert W. Spekkens","R. W. Spekkens and J. E. Sipe","Some remarks on the fragmentation of Bose condensates","4 pages, REVTEX, to be published in the proceedings of the
  Fundamental Problems in Quantum Theory Workshop, University of Maryland
  Baltimore County, August 4-7, 1997","Prog. Phys. 46, 873 (1998)","10.1002/(SICI)1521-3978(199811)46:6/8<873::AID-PROP873>3.0.CO;2-Q",,"quant-ph",,"  We show how fragmentation of a Bose-Einstein condensate can occur given
repulsive inter-particle interactions and a non-uniform external potential.
","[{""version"":""v1"",""created"":""Thu, 19 Feb 1998 19:53:26 GMT""}]","2015-06-26"
"quant-ph/9802054","Raymond Laflamme","Wojciech H. Zurek","Decoherence, chaos, quantum-classical correspondence, and the
  algorithmic arrow of time","26 pages in Tex, 3 figures","Phys.Scripta T76:186-198,1998","10.1238/Physica.Topical.076a00186",,"quant-ph",,"  The environment -- external or internal degrees of freedom coupled to the
system -- can, in effect, monitor some of its observables. As a result, the
eigenstates of these observables decohere and behave like classical states:
Continuous destruction of superpositions leads to environment-induced
superselection (einselection). Here I investigate it in the context of quantum
chaos (i. e., quantum dynamics of systems which are classically chaotic).
","[{""version"":""v1"",""created"":""Fri, 20 Feb 1998 00:46:03 GMT""}]","2011-08-04"
"quant-ph/9802055","G. A. Koganov","Gennady A. Koganov and Reuben Shuker","Threshold and non-linear behavior of lasers of $\Lambda$ and V -
  configurations","9 pages, 5 figures",,"10.1103/PhysRevA.58.1559","BGU-qo-98/2","quant-ph",,"  Dynamic properties of closed three level laser systems are investigated. Two
schemes of pumping - $\Lambda$ and V - are considered. It is shown that the
non-linear behavior of the photon number as a function of pump both near and
far above threshold is crucially different for these two configurations. In
particular, it is found that in the high pump regime laser can turn off in a
phase-transition-like manner in both $\Lambda$ and V schemes.
","[{""version"":""v1"",""created"":""Fri, 20 Feb 1998 13:25:14 GMT""},{""version"":""v2"",""created"":""Thu, 19 Mar 1998 17:43:13 GMT""}]","2009-10-31"
"solv-int/9802013","Francois Delduc","F. delduc, L. Gallot","Supersymmetric Drinfeld-Sokolov reduction","25 pages, LaTeX file",,"10.1063/1.532532","ENSLAPP-L-668/97","solv-int nlin.SI",,"  The Drinfeld-Sokolov construction of integrable hierarchies, as well as its
generalizations, may be extended to the case of loop superalgebras. A
sufficient condition on the algebraic data for the resulting hierarchy to be
invariant under supersymmetry transformation is given. The method used is a
construction of the hierarchies in superspace, where supersymmetry is manifest.
Several examples are discussed.
","[{""version"":""v1"",""created"":""Fri, 20 Feb 1998 14:29:37 GMT""}]","2009-10-31"
