"adap-org/9808002","S. V. Stepkin","A.A.Stanislavsky (Inst. of Radio Astronomy, Kharkov, Ukraine)","Memory Effects and Macroscopic Manifestation of Randomness","LaTeX, 18 pages, 1 postscript figure. New extended version, new
  paragraphs and references added","Phys. Rev. E 61 (2000) 4752-4759","10.1103/PhysRevE.61.4752",,"adap-org cond-mat nlin.AO nlin.CD",,"  It is shown that due to memory effects the complex behaviour of components in
a stochastic system can be transmitted to macroscopic evolution of the system
as a whole. Within the Markov approximation widely using in ordinary
statistical mechanics, memory effects are neglected. As a result, a time-scale
separation between the macroscopic and the microscopic level of description
exists, the macroscopic differential picture is no a consequence of microscopic
non-differentiable dynamics. On the other hand, the presence of complete memory
in a system means that all its components have the same behaviour. If the
memory function has no characteristic time scales, the correct description of
the macroscopic evolution of such systems have to be in terms of the fractional
calculus.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 12:42:45 GMT""},{""version"":""v2"",""created"":""Wed, 9 Feb 2000 14:56:17 GMT""}]","2009-10-30"
"hep-ph/9808354","Ed Stoeffhaas","V. Barger","Higgs Physics and Supersymmetry","14 pages, Latex2.09, uses sprocl.sty and epsf.sty, 13 postscript
  files included. Talk presented at the Richard Arnowitt Fest: A Symposium on
  Supersymmetry and Gravitation, College Station, Texas, April 1998. Local-no:
  MADPH-98-1069",,,,"hep-ph",,"  The quest for the physics underlying the breaking of the electroweak symmetry
and the generation of mass is surveyed.
","[{""version"":""v1"",""created"":""Tue, 18 Aug 1998 18:15:59 GMT""}]","2007-05-23"
"hep-ph/9808355","Shadmi Yael","Yuval Grossman, Yosef Nir and Yael Shadmi","Large Mixing and Large Hierarchy Between Neutrinos with Abelian Flavor
  Symmetries","18 pages, uses harvmac, reference added","JHEP 9810 (1998) 007","10.1088/1126-6708/1998/10/007","SLAC-PUB-7911, WIS-98/21/Aug-DPP","hep-ph",,"  The experimental data on atmospheric and solar neutrinos suggest that there
is near-maximal mixing between \nu_\mu and \nu_\tau but that their masses are
hierarchically separated. In models of Abelian horizontal symmetries, mixing of
O(1) generically implies that the corresponding masses are of the same order of
magnitude. We describe two new mechanisms by which a large hierarchy between
strongly mixed neutrinos can be achieved in this framework. First, a discrete
Abelian symmetry can give the desired result in three ways: mass enhancement,
mixing enhancement and mass suppression. Second, holomorphic zeros can give
mass suppression.
","[{""version"":""v1"",""created"":""Tue, 18 Aug 1998 18:24:27 GMT""},{""version"":""v2"",""created"":""Tue, 1 Sep 1998 11:24:58 GMT""}]","2009-10-31"
"hep-ph/9808356","Christopher Carone","Carl E. Carlson and Christopher D. Carone","Decays of l=1 Baryons to Delta gamma","12 pages LaTeX, one EPS figure","Phys.Lett. B441 (1998) 363-370","10.1016/S0370-2693(98)01148-4","WM-98-110","hep-ph",,"  Recently we considered the electromagnetic decays of the orbitally-excited
SU(6) 70-plet baryons in large-N_c QCD, fitting to the helicity amplitudes
measured in photoproduction experiments. Using the results of this analysis, we
predict the helicity amplitudes for the decays N^* \to \Delta\gamma and
\Delta^* \to \Delta\gamma. These decays can be studied at a number of new
experimental facilities, and thus provide another nontrivial test of the lowest
order large-N_c predictions.
","[{""version"":""v1"",""created"":""Tue, 18 Aug 1998 19:12:46 GMT""}]","2009-10-31"
"hep-ph/9808357","A. P. Lorenzana","Abdel P\'erez-Lorenzana, William A. Ponce and Arnulfo Zepeda","Non SUSY and SUSY one--step Unification","11 pages, Latex file, uses epsf style, five figures. Accepted for
  publication in Modern Physics Letters A","Mod.Phys.Lett. A13 (1998) 2153-2162","10.1142/S021773239800228X",,"hep-ph",,"  We explore the possibility of achieving one--step unification of the standard
model coupling constants within non supersymmetric and supersymmetric gauge
models, which at low energies have only the standard particle content. The
constraints are the experimental values of $\alpha_{em}$, $\alpha_s$ and
$\sin^2\theta_W$ at $10^2 GeV$, and the lower bounds for FCNC and proton decay
rates. The analysis is done in a model independent way.
","[{""version"":""v1"",""created"":""Tue, 18 Aug 1998 21:38:54 GMT""}]","2009-10-31"
"hep-ph/9808358","Junya Hashida","J. Hashida and Y. Kiyo","More on Large $Q^2$ Events with Polarized Beams","6 pages, 3 figures, PTPTeX","Prog.Theor.Phys. 101 (1999) 775-780","10.1143/PTP.101.775","HUPD-9805","hep-ph",,"  We discuss polarized proton-positron scattering in the context of the excess
of large $Q^2$ events at HERA. We define and estimate a polarized asymmetry to
examine two scenarios, the contact interaction and the stop scenario with
broken R-parity. This asymmetry exhibits a characteristic behavior depending on
the scenarios. Thus the polarized experiment at HERA will provide with a good
test for these models.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 07:10:09 GMT""},{""version"":""v2"",""created"":""Tue, 23 Feb 1999 13:40:15 GMT""}]","2009-10-31"
"hep-ph/9808359","Markus Thoma","M.E. Carrington, Hou Defu, M.H. Thoma","Non-Equilibrium HTL Resummation","4 pages, REVTeX, 5 PostScript figures, Talk given at the 5th
  International Workshop ``Thermal Field Theories and their Applications'',
  August 10 - 14, 1998, Regensburg, Germany",,,,"hep-ph",,"  We present an extension of the HTL resummation technique to non-equilibrium
situations, starting from the real time formalism in the Keldysh
representation. As an example we calculate the HTL photon self energy, from
which we derive the resummed photon propagator. This propagator is applied to
the computation of the interaction rate of a hard electron in a non-equilibrium
QED plasma. In particular we show the absence of of pinch singularities in
these quantities. Finally we show that the Ward identities relating the HTL
electron self energy to the HTL electron-photon vertex hold as in equilibrium.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 12:54:41 GMT""}]","2007-05-23"
"hep-ph/9808360","Martin Beneke","M. Beneke (CERN), F. Maltoni (CERN), I.Z. Rothstein (Carnegie Mellon)","QCD analysis of inclusive B decay into charmonium","40 pages, RevTeX, 4 figures","Phys. Rev. D 59, 054003 (1999)","10.1103/PhysRevD.59.054003","CERN-TH/98-240, CMU-9805","hep-ph",,"  We compute the decay rates and $H$-energy distributions of $B$ mesons into
the final state $H+X$, where $H$ can be any one of the $S$-wave or $P$-wave
charmonia, at next-to-leading order in the strong coupling. We find that a
significant fraction of the observed $J/\psi$, $\psi'$ and $\chi_c$ must be
produced through $c\bar{c}$ pairs in a colour octet state and should therefore
be accompanied by more than one light hadron. At the same time we obtain
stringent constraints on some of the long-distance parameters for colour octet
production.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 13:08:25 GMT""}]","2016-08-25"
"hep-ph/9808361",,"Howard Baer, P. G. Mercadante and Xerxes Tata","Searching for Bottom Squarks at Luminosity Upgrades of the Fermilab
  Tevatron","10 page Revtex file plus 2 PS figures","Phys.Rev. D59 (1999) 015010","10.1103/PhysRevD.59.015010","FSU-HEP-980818, UH-511-912-98","hep-ph",,"  Because of their Yukawa interactions, third generation squarks may be
substantially lighter than those of the first two generations. Assuming that
$\tb_1 \to b\tz_1$ and $\tz_1$ escapes experimental detection, we show that
experiments at the Main Injector upgrade (integrated luminosity of $2 fb^{-1}$)
of the Tevatron should be sensitive to $b$-squark masses up to 210 GeV for
$m_{\tz_1} \leq 120$ GeV. For integrated luminosities of $10 fb^{-1}$ (25
$fb^{-1}$) the sbottom mass reach increases by 20 GeV (35 GeV). If the channel
$\tb_1 \to b\tz_2$ is also accessible, the reach becomes model-dependent and
may be degraded relative to the case where only the decay to $\tz_1$ is
allowed. In models with gaugino mass unification and $\mu$ much larger than
gaugino masses, we argue that this degradation is unlikely to be larger than
30-40 GeV.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 13:22:53 GMT""}]","2009-10-31"
"hep-ph/9808362","Peter Landshoff","P V Landshoff","Introduction to Equilibrium Thermal Field Theory","14 pages, plain tex. Lectures given in August 1998 at the University
  of Regensburg, based on a course given in February 1997 at the IX Jorge Andre
  Swieca Summer School, Campos do Jordao, Brazil",,,"DAMTP-1998-112","hep-ph hep-th",,"  Within the next few years experiments at RHIC and the LHC will seek to create
in the laboratory a quark-gluon plasma, the phase of matter through which the
Universe passed very early in its life. It is believed that the plasma will
survive long enough to reach thermal equilibrium. I give an introduction to the
formalism of thermal field theory, the combination of statistical mechanics and
quantum field theory needed to describe the plasma in thermal equilibrium, in a
way that tries to keep close to the physics it describes.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 13:26:52 GMT""}]","2007-05-23"
"hep-ph/9808363","Alexander D. Smirnov","A.Ya. Parkhomenko and A.D. Smirnov (Yaroslavl State University,
  Russia)","Mass effects in the quark-gluon decays of heavy paraquarkonia","12 pages, 4 ps figures, LaTeX, uses epsf.sty, corrected some typos","Mod.Phys.Lett. A13 (1998) 2199-2204","10.1142/S0217732398002345","YARU-HE-98/06","hep-ph",,"  Quark-gluon decays of heavy paraquarkonia $^1 S_0(\bar Q Q) \to \bar q q g$
are investigated with account of the masses of final quarks. The decay widths
and the energy distributions of the final quarks and gluons are calculated in
dependence on the relative quark masses. The strong collinear enhancement of
the gluon energy distribution at the end of the spectrum is shown to take place
in all such decays of $\eta_c$ and $\eta_b$ mesons except the decay $\eta_b \to
\bar c c g$. The total decay width is shown to have an essential dependence on
the final quark masses. The corresponding branching ratios of $\eta_c$ and
$\eta_b$ mesons are numerically estimated with a good agreement of $Br(\eta_c
\to \bar s s g)$ with experimental data on $\eta_c$ decays.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 15:52:45 GMT""},{""version"":""v2"",""created"":""Tue, 22 Dec 1998 09:36:54 GMT""}]","2016-09-06"
"hep-ph/9808364","Zoltan Trocsanyi","Z. Nagy and Z. Trocsanyi","Multijet rates in e+e- annihilation: perturbation theory versus LEP data","6 pages, 3 figures, 1 table, LaTeX with twoside,fleqn,espcrc2,epsf
  styles, Contribution to ""QCD98 Euroconference"", Montpellier, July 2-8, 1998
  duplicate reference eliminated, typos in text corrected, important reference
  added","Nucl.Phys.Proc.Suppl.74:44-48,1999","10.1016/S0920-5632(99)00130-9","CERN-TH/98-266","hep-ph",,"  We show that the next-to-leading order perturbative prediction, matched with
the next-to-leading logarithmic approximation for predicting both two-, three-
and four-jet rates using the Durham jet-clustering algorithm, in the 0.001 <
ycut < 0.1 range gives a very accurate description of the data obtained at the
Large Electron Positron collider. This information can be utilized either for
simultaneous measurement of the strong coupling and the QCD colour charges, or
for improving the QCD background prediction in new particle searches at LEP2.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 15:56:22 GMT""},{""version"":""v2"",""created"":""Thu, 20 Aug 1998 14:49:41 GMT""},{""version"":""v3"",""created"":""Mon, 14 Sep 1998 14:01:35 GMT""}]","2011-07-19"
"hep-th/9808105","Yutaka Hosotani","Y. Hosotani, K. Saririan, B. Tekin","Complex Monopoles and Gribov Copies","9 pages, 4 figures, to appear in the Proceedings of the 3rd workshop
  ""Continuous Advances in QCD"", Minneapolis, 16-19 April, 1998",,,"UMN-TH-1715/98, TPI-MINN-98/14","hep-th",,"  Complex monopole solutions exist in the three dimensional Georgi-Glashow
model with the Chern-Simons term. They dominate the path integral and disorder
the Higgs vacuum. Gribov copies of the vacuum and monopole configurations are
studied in detail.
","[{""version"":""v1"",""created"":""Tue, 18 Aug 1998 21:17:50 GMT""}]","2007-05-23"
"hep-th/9808106","Oscar Wallace Greenberg","O.W. Greenberg and Robert C. Hilborn","The Relation of Constraints on Particle Statistics for Different Species
  of Particles","10 pages, no figures, issue of Foundations of Physics in honor of
  D.M. Greenberger","Found.Phys.29:397-407,1999","10.1023/A:1018866831865","U. of Md. preprint 99-005","hep-th hep-ph nucl-th quant-ph",,"  Quons are particles characterized by the parameter $q$, which permits smooth
interpolation between Bose and Fermi statistics; $q=1$ gives bosons, $q=-1$
gives fermions.
  In this paper we give a heuristic argument for an extension of conservation
of statistics to quons with trilinear couplings of the form $\bar{f}fb$, where
$f$ is fermion-like and $b$ is boson-like. We show that $q_f^2=q_b$. In
particular, we relate the bound on $q_{\gamma}$ for photons to the bound on
$q_e$ for electrons, allowing the very precise bound for electrons to be
carried over to photons. An extension of this argument suggests that all
particles are fermions or bosons to high precision.
","[{""version"":""v1"",""created"":""Tue, 18 Aug 1998 21:55:28 GMT""}]","2008-11-26"
"hep-th/9808108","Masao Ninomiya","Holger B. Nielsen (Niels Bohr Institute), Masao Ninomiya (Yukawa
  Institute for Theoretical Physics)","Dirac Sea for Bosons","39 pages, 1 figure, LaTeX",,,"YITP-98-21, NBI-HE-98-08","hep-th",,"  It is proposed to make formulation of second quantizing a bosonic theory by
generalizing the method of filling the Dirac negative energy sea for fermions.
We interpret that the correct vacuum for the bosonic theory is obtained by
adding minus one boson to each single particle negative energy states while the
positive energy states are empty. The boson states are divided into two sectors
; the usual positive sector with positive and zero numbers of bosons and the
negative sector with negative numbers of bosons. Once it comes into the
negative sector it cannot return to the usual positive sector by ordinary
interaction due to a barrier. It is suggested to use as a playround models in
which the filling of empty fermion Dirac sea and the removal of boson from the
negative energy states are not yet performed. We put forward such a naive
vacuum world and propose a CPT-like theorem for it.We study it in detail and
give a proof for $\lambda/4 (\phi^+\phi)^2$ theory. The CPT-like theorem is a
strong reflection, but does not include inversion of operator order which is
involved in the ordinary CPT theorem. Instead it needs certain analytic
continuation of the multiple wave function when the state is formulated as a
finite number of particles present.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 06:04:34 GMT""}]","2016-09-06"
"hep-th/9808109","Shin'ichi Nojiri","Andrei A. Bytsenko, Shin'ichi Nojiri, Sergei D. Odintsov","Quantum generation of Schwarzschild-de Sitter (Nariai) black holes in
  effective dilaton-Maxwell gravity","LaTeX file, 11 pages","Phys.Lett.B443:121-126,1998","10.1016/S0370-2693(98)01330-6",,"hep-th",,"  Dilaton coupled electromagnetic field is essential element of low-energy
string effective action or it may be considered as result of spherical
compactification of Maxwell theory in higher dimensions. The large $N$ and
large curvature effective action for $N$ dilaton coupled vectors is calculated.
Adding such quantum correction to classical dilaton gravity action we show that
effective dilaton-Maxwell gravity under consideration may generate
Schwarzschild-de Sitter black holes (SdS BHs) with constant dilaton as
solutions of the theory. That suggests a mechanism (alternative to BHs
production) for quantum generation of SdS BHs in early universe (actually, for
quantum creation of inflationary Universe) due to back-reaction of dilaton
coupled matter. The possibility of proliferation of anti-de Sitter space is
briefly discussed.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 06:09:11 GMT""}]","2009-09-17"
"hep-th/9808110","Marek Rogatko","Rafal Moderski (CAMK-Warsaw), Marek Rogatko (Tech.Un.-Lublin)","Abelian Higgs Hair for Electrically Charged Dilaton Black Holes","13 pages, 14 figures, Revtex, to appear in Phys.Rev.D15","Phys.Rev. D58 (1998) 124016","10.1103/PhysRevD.58.124016","PL/6/98","hep-th gr-qc",,"  It is argued that an electronically charged dilaton black hole can support a
long range field of a Nielsen-Olesen string. Combining both numerical and
perturbative techniques we examine the properties of an Abelian-Higgs vortex in
the presence of the black hole under consideration. Allowing the black hole to
approach extremality we found that all fields of the vortex are expelled from
the extreme black hole. In the thin string limit we obtained the metric of a
conical electrically charged dilaton black hole. The effect of the vortex can
be measured from infinity justifying its characterization as black hole hair.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 06:20:41 GMT""}]","2009-10-31"
"hep-th/9808111","Kazutoshi Ohta","Takuhiro Kitao, Kazutoshi Ohta and Nobuyoshi Ohta","Three-Dimensional Gauge Dynamics from Brane Configurations with
  (p,q)-Fivebrane","36 pages, 9 figures, signs in table 1 are corrected","Nucl.Phys. B539 (1999) 79-106","10.1016/S0550-3213(98)00726-3","UT-Komaba/98-19, YITP-98-55, OU-HET 302","hep-th",,"  We study three-dimensional gauge dynamics by using type IIB superstring brane
configurations, which can be obtained from the M-theory configuration of
M2-branes stretched between two M5-branes with relative angles. Our
construction of brane configurations includes (p,q)5-brane and gives a
systematic classification of possible three-dimensional gauge theories. The
explicit identification of gauge theories are made and their mirror symmetry is
discussed. As a new feature, our theories include interesting
Maxwell-Chern-Simons system whose vacuum structure is also examined in detail,
obtaining results consistent with the brane picture.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 07:58:59 GMT""},{""version"":""v2"",""created"":""Wed, 26 Aug 1998 06:51:20 GMT""},{""version"":""v3"",""created"":""Mon, 26 Oct 1998 04:36:33 GMT""},{""version"":""v4"",""created"":""Mon, 8 Feb 1999 06:13:42 GMT""}]","2009-10-31"
"hep-th/9808112","Andrzej Z. Gorski","Andrzej Z. Gorski and Jacek Szmigielski","Representations of the Heisenberg algebra by difference operators","10 pages, LaTeX+RevTeX","Acta Phys.Polon. B31 (2000) 789-799",,"INP 8/98","hep-th quant-ph",,"  We construct a class of representations of the Heisenberg algebra in terms of
the complex shift operators subject to the proper continuous limit imposed by
the correspondence principle. We find a suitable Hilbert space formulation of
our construction for two types of shifts: (1) real shifts, (2) purely imaginary
shifts. The representations involving imaginary shifts are free of spectrum
doubling. We determine the corresponding coordinate and momentum operators
satisfying the canonical commutation relations. The eigenvalues of the
coordinate operator are in both cases discrete.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 11:00:38 GMT""}]","2007-05-23"
"hep-th/9808113","Gerard 't Hooft","Gerard 't Hooft","Counting planar diagrams with various restrictions","24 pages TeX, 16 figures Postscript","Nucl.Phys. B538 (1999) 389-410","10.1016/S0550-3213(98)00697-X","THU-98/31","hep-th",,"  Explicit expressions are considered for the generating functions concerning
the number of planar diagrams with given numbers of 3- and 4-point vertices. It
is observed that planar renormalization theory requires diagrams with
restrictions, in the sense that one wishes to omit `tadpole' inserions and
`seagull' insertions; at a later stage also self-energy insertions are to be
removed, and finally also the dressed 3-point inserions and the dressed 4-point
insertions. Diagrams with such restrictions can all be counted exactly. This
results in various critical lines in the $\lambda$-$g$ plane, where $\lambda$
and $g$ are effective zero-dimensional coupling constants. These lines can be
localized exactly.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 13:10:11 GMT""}]","2009-10-31"
"hep-th/9808114","Tatsuo Kobayashi","Masud Chaichian and Tatsuo Kobayashi","Vacuum Structure of Softly Broken N=1 Supersymmetric QCD","14 pages, latex, 2 figures","Phys.Lett. B442 (1998) 192-198","10.1016/S0370-2693(98)01214-3","HIP-1998-55/TH","hep-th hep-ph",,"  We study softly broken N=1 supersymmetric QCD with the gauge group $SU(N_c)$
and $N_f$ flavors of quark pairs. We investigate vacuum structure of the theory
with generic soft supersymmetry breaking terms. Trilinear soft breaking terms
play an essential role in determining vacua. For $N_f=N_c+1$, chiral symmetry
is broken for a sufficiently large magnitude of trilinear couplings, while it
is unbroken in the case with only soft masses. In the case where appearance of
trilinear coupling terms is allowed, i.e. for $N_f \geq N_c+1$, we have two
possible vacua, the trivial and non-trivial ones. Otherwise, we only have the
non-trivial vacuum, which corresponds to the non-trivial vacuum in the $N_f
\geq N_c+1$ theory.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 13:31:54 GMT""}]","2009-10-31"
"hep-th/9808115","Sergei Bulgadaev","S. A. Bulgadaev (Landau Institute, Moscow)","Topological phase transitions in low-dimensional systems","Talk presented at STATPHYS-20, 19-24 July 1998, Paris, France, 13
  pages, 2 figures, 1 tab",,,,"hep-th cond-mat",,"  A general theory of the Berezinsky-Kosterlitz-Thouless (BKT) type phase
transitions in low-dimensional systems is proposed. It is shown that in
d-dimensional case the necessary conditions for it can take place are 1)
conformal invariance of kinetic part of model action and 2) vacuum homotopy
group $\pi_{d-1}$ must be nontrivial and discrete. It means a discrete vacuum
degeneracy for $1d$ systems and continuous vacuum degeneracy for higher $d$
systems. For such systems topological exitations have logariphmically divergent
energy and they can be described by corresponding effective field theories. In
general case the sufficient conditions for existence of the BKT type phase
transition are 1) constraint $d \le 2$ and 2) $\pi_{d-1}$ must have some
crystallographic symmetries. Critical properties of possible low-dimensional
effective theories are determined and it is shown that in two-dimensional case
they are characterized by the Coxeter numbers $h_G$ of lattices from the series
${A,D,E,Z}$ and can be interpreted as those of conformal field theories with
integer central charge $c=r,$ where $r$ is a rank of groups $\pi_1$ and $G.$ In
one-dimensional case analogous critical properties have ferromagnetic Dyson
chains with discrete Cartan-Ising spins. In contrast, critical properties of
one-dimensional models with periodic potentials have a weak dependence on group
$G.$
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 13:41:29 GMT""}]","2007-05-23"
"hep-th/9808116","Mark Burgess","Mark Burgess","Effective field theories of non-equilibrium physics","Reformatted long equation, otherwise unchanged","Proceedings of the 5th Int. Workshop on Thermal Fields and Their
  Applications, Regensburg 1998",,,"hep-th",,"  Non equilibrium effective field theory is presented as an inhomogeneous field
theory, using a formulation which is analogous to that of a gauge theory. This
formulation underlines the importance of structural aspects of non-equilibrium,
effective field theories. It is shown that, unless proper attention is paid to
such structural features, hugely different answers can be obtained for a given
model. The exactly soluble two-level atom is used as an example of both the
covariant methodology and of the conclusions.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 15:22:45 GMT""},{""version"":""v2"",""created"":""Mon, 7 Sep 1998 09:04:01 GMT""},{""version"":""v3"",""created"":""Sat, 12 Sep 1998 13:08:40 GMT""}]","2007-05-23"
"hep-th/9808117","Jorge Russo","J.G. Russo","New Compactifications of Supergravities and Large N QCD","two small misprints corrected, to appear in Nucl.Phys.B, 17 pages,
  harvmac","Nucl.Phys. B543 (1999) 183-197","10.1016/S0550-3213(98)00828-1","Imperial/TP/97-98/043","hep-th",,"  We construct supergravity backgrounds representing non-homogeneous
compactifications of d=10,11 supergravities to four dimensions, which cannot be
written as a direct product. The geometries are regular and approach
$AdS_7\times S^4$ or $AdS_5\times S^5$ at infinity; they are generically
non-supersymmetric, except in a certain ""extremal"" limit, where a Bogomol'nyi
bound is saturated and a naked singularity appears. By using these spaces, one
can construct a model of QCD that generalizes by one (or two) extra parameters
a recently proposed model of QCD based on the non-extremal D4 brane. This
allows for some extra freedom to circumvent some (but not all) limitations of
the simplest version.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 15:27:00 GMT""},{""version"":""v2"",""created"":""Tue, 25 Aug 1998 17:41:54 GMT""},{""version"":""v3"",""created"":""Tue, 19 Jan 1999 15:10:08 GMT""}]","2009-10-31"
"math-ph/9808006","Alexandr Krasulin","Alexander Krasulin","Five-Dimensional Tangent Vectors in Space-Time: IV. Generalization of
  Exterior Calculus","Full version of math-ph/9804011, 13 pages, no figures, LaTex",,,,"math-ph gr-qc hep-th math.MP",,"  This part of the series is devoted to the generalization of exterior
differential calculus. I give definition to the integral of a five-vector form
over a limited space-time volume of appropriate dimension; extend the notion of
the exterior derivative to the case of five-vector forms; and formulate the
corresponding analogs of the generalized Stokes theorem and of the Poincare
theorem about closed forms. I then consider the five-vector generalization of
the exterior derivative itself; prove a statement similar to the Poincare
theorem; define the corresponding five-vector generalization of flux; and
derive the analog of the formula for integration by parts. I illustrate the
ideas developed in this paper by reformulating the Lagrange formalism for
classical scalar fields in terms of five-vector forms. In conclusion, I briefly
discuss the five-vector analog of the Levi-Civita tensor and dual forms.
","[{""version"":""v1"",""created"":""Tue, 18 Aug 1998 16:34:30 GMT""}]","2007-05-23"
"math/9808082","Zbigniew Fiedorowicz","C. Balteanu, Z. Fiedorowicz, R. Schwaenzl, and R. Vogt","Iterated Monoidal Categories","55 pages, 3 PostScript figures",,,"98-5","math.AT math.CT",,"  We develop a notion of iterated monoidal category and show that this notion
corresponds in a precise way to the notion of iterated loop space. Specifically
the group completion of the nerve of such a category is an iterated loop space
and free iterated monoidal categories give rise to finite simplicial operads of
the same homotopy type as the classical little cubes operads used to
parametrize the higher H-space structure of iterated loop spaces. Iterated
monoidal categories encompass, as a special case, the notion of braided tensor
categories, as used in the theory of quantum groups.
","[{""version"":""v1"",""created"":""Tue, 18 Aug 1998 17:11:24 GMT""}]","2007-05-23"
"math/9808083","Joerg Winkelmann","Harm Derksen, Frank Kutzschebauch, Joerg Winkelmann","Subvarieties of C^n with non-extendible Automorphisms","22 pages, LaTeX",,,,"math.AG math.CV",,"  We investigate algebraic and analytic subvarieties of C^n with automorphisms
which can not be extended to the ambient space.
","[{""version"":""v1"",""created"":""Tue, 18 Aug 1998 17:17:11 GMT""}]","2007-05-23"
"math/9808084","Tom Graber","Tom Graber","Enumerative geometry of hyperelliptic plane curves",,,,,"math.AG",,"  We recursively compute the Gromov-Witten invariants of the Hilbert scheme of
two points in the plane. By studying the space of stable maps and computing
virtual contributions, we use these invariants to enumerate hyperelliptic plane
curves of degree d and genus g passing through 3d+1 general points.
","[{""version"":""v1"",""created"":""Tue, 18 Aug 1998 21:58:24 GMT""}]","2007-05-23"
"math/9808085","Michael Kapovich","Michael Kapovich","On normal subgroups in the fundamental groups of complex surfaces",,,,,"math.GT math.AG",,"  We show that for each aspherical compact complex surface $X$ whose
fundamental group $\pi$ fits into a short exact sequence $$ 1\to K \to \pi \to
\pi_1(S) \to 1 $$ where $S$ is a compact hyperbolic Riemann surface and the
group $K$ is finitely-presentable, there is a complex structure on $S$ and a
nonsingular holomorphic fibration $f: X\to S$ which induces the above short
exact sequence. In particular, the fundamental groups of compact
complex-hyperbolic surfaces cannot fit into the above short exact sequence. As
an application we give the first example of a non-coherent uniform lattice in
$PU(2,1)$.
","[{""version"":""v1"",""created"":""Tue, 18 Aug 1998 22:25:30 GMT""}]","2007-05-23"
"math/9808086","I. Heckenberger","I. Heckenberger, A. Schueler","Exterior Algebras Related to the Quantum Group O_q(3)$","10 pages, LaTeX209, presented at the 7th Colloquium ""Quantum Groups
  and Integrable Systems"", Prague, June 1998",,"10.1023/A:1021644920161",,"math.QA",,"  For the 9-dimensional bicovariant differential calculi on the Hopf algebra
$O(O_q(3))$ several kinds of exterior algebras are examined. The corresponding
dimensions, bicovariant subbimodules and eigenvalues of the antisymmetrizer are
given. Exactly one of the exterior algebras studied by the authors has a unique
left invariant form with maximal degree.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 08:25:57 GMT""}]","2009-10-31"
"math/9808087","Joerg Winkelmann","Joerg Winkelmann","Large Discrete Sets in Stein manifolds","LaTex 15 pages",,,,"math.CV",,"  Rosay and Rudin constructed examples of discrete subsets of C^n with
remarkable properties. We generalize these constructions from C^n to arbitrary
Stein manifolds. We prove: Given a Stein manifold X and a affine variety V of
the same dimension there exists a discrete subset D in X such that (1) X-D is
measure hyperbolic, (2) f(V) intersects D for every non-degenerate holomorphic
map from V to X and (3) every automorphism of X preserving the set D is already
the identity map. We also give examples which demonstrate that such discrete
subsets can not be found in arbitrary non-Stein manifolds.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 11:16:56 GMT""}]","2007-05-23"
"nucl-ex/9808003","Dariusz Miskowiec","D. Miskowiec","Separation between sources of pions and protons in central Au+Au
  collisions at the AGS (E877)","Contribution to the proceedings of the CRIS'98 conference, June 8-12,
  1998, Acicastello, Italy; a mistake in the reference list corrected",,,,"nucl-ex",,"  Asymmetric peaks in the pion-proton correlation functions were observed. Such
an asymmetry indicates a displacement between the sources of the two particle
species.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 13:24:30 GMT""},{""version"":""v2"",""created"":""Mon, 2 Nov 1998 13:59:18 GMT""}]","2007-05-23"
"nucl-th/9808051","Denes Molnar","Denes Molnar (1), Laszlo Pal Csernai (2), Zsolt Iosif Lazar (3) ((1)
  University of Bergen, Norway; Columbia University, New York; (2) University
  of Bergen, Norway; (3) University of Bergen, Norway)","Canonical Ensemble of Initial States Leading to Chiral Fluctuations","13 pages (figures included) Accepted for publication in Phys. Rev. D","Phys.Rev. D58 (1998) 114018","10.1103/PhysRevD.58.114018","CU-TP-909","nucl-th",,"  In energetic heavy ion collisions, if quark-gluon plasma is formed, its
hadronization may lead to observable critical fluctuations, i.e., DCC
formation. The strength and observability of these fluctuations depend on the
initial state. Here we study the canonical ensemble of initial states of chiral
fluctuations in heavy ion collisions and the probability to obtain observable
domains of chiral condensates.
","[{""version"":""v1"",""created"":""Tue, 18 Aug 1998 18:39:09 GMT""}]","2009-10-31"
